0,0,0,0
0.0129664,-1.20000004768372,0,0.939999997615814
0.1015731,-1.20000004768372,0,0.939999997615814
0.1327485,-0.959999978542328,0,0.219999998807907
0.2145354,-0.959999978542328,0,2.61999988555908
0.2242647,-0.959999978542328,0,2.61999988555908
0.2384132,-0.959999978542328,0,3.09999990463257
0.2447817,-1.20000004768372,0,3.8199999332428
0.2513181,-1.20000004768372,0,3.8199999332428
0.2568757,-1.20000004768372,0,3.8199999332428
0.2628391,-0.959999978542328,0,4.05999994277954
0.2683465,-0.959999978542328,0,4.05999994277954
0.273805,-0.959999978542328,0,4.05999994277954
0.2793184,-0.959999978542328,0,4.78000020980835
0.2849512,-0.959999978542328,0,4.78000020980835
0.2903296,-0.959999978542328,0,4.78000020980835
0.2959752,-0.959999978542328,0,5.5
0.3012632,-0.959999978542328,0,5.5
0.3070629,-0.959999978542328,0,6.46000003814697
0.3124226,-0.959999978542328,0,6.46000003814697
0.3178651,-0.959999978542328,0,6.46000003814697
0.3232476,-0.720000028610229,0,8.61999988555908
0.3285475,-0.720000028610229,0,8.61999988555908
0.3336727,-0.720000028610229,0,8.61999988555908
0.3391367,-0.959999978542328,0,7.90000009536743
0.3447632,-0.959999978542328,0,7.90000009536743
0.3504878,-0.959999978542328,0,7.90000009536743
0.3558983,-0.959999978542328,0,7.90000009536743
0.3621065,0.479999989271164,0,8.38000011444092
0.3676068,0.479999989271164,0,8.38000011444092
0.373342,-0.959999978542328,0,8.61999988555908
0.379074,-0.959999978542328,0,8.61999988555908
0.3846782,-0.959999978542328,0,8.61999988555908
0.3904786,-0.959999978542328,0,9.34000015258789
0.3958235,-0.959999978542328,0,9.34000015258789
0.4009874,-0.959999978542328,0,9.34000015258789
0.4068944,-0.720000028610229,0,10.3000001907349
0.4123932,-0.720000028610229,0,10.3000001907349
0.4180569,-0.720000028610229,0,10.3000001907349
0.423971,-0.720000028610229,0,10.7799997329712
0.4291935,-0.720000028610229,0,10.7799997329712
0.4344652,-0.720000028610229,0,10.7799997329712
0.4399184,-0.720000028610229,0,11.0200004577637
0.4454932,-0.720000028610229,0,11.0200004577637
0.4509517,-0.720000028610229,0,11.0200004577637
0.456592,-0.479999989271164,0,11.7399997711182
0.4620918,-0.479999989271164,0,11.7399997711182
0.4675336,-0.479999989271164,0,11.7399997711182
0.473278,-0.479999989271164,0,12.460000038147
0.4787898,-0.479999989271164,0,12.460000038147
0.4842492,-0.239999994635582,0,13.4200000762939
0.4898831,-0.239999994635582,0,13.4200000762939
0.4958944,-0.239999994635582,0,13.4200000762939
0.5015829,-0.239999994635582,0,14.1400003433228
0.5074017,-0.239999994635582,0,14.1400003433228
0.5129917,-0.239999994635582,0,14.1400003433228
0.5187201,0,0,14.6199998855591
0.5244398,0,0,14.6199998855591
0.5297748,0,0,14.6199998855591
0.5351364,0,0,15.3400001525879
0.540496,0,0,15.3400001525879
0.5457721,0,0,15.3400001525879
0.5513509,0,0,15.5799999237061
0.5570193,0,0,15.5799999237061
0.5625691,0,0,15.5799999237061
0.5685497,0,0,16.0599994659424
0.5738115,0,0,16.0599994659424
0.5789264,0,0,16.0599994659424
0.5854371,0,0,17.2600002288818
0.5923493,0,0,17.2600002288818
0.599075,0,0,17.9799995422363
0.605036,0,0,17.9799995422363
0.612673,0,0,18.2199993133545
0.6190698,0,0,18.2199993133545
0.6247446,0,0,18.2199993133545
0.6305625,0.239999994635582,0,18.7000007629395
0.6365259,0.239999994635582,0,18.7000007629395
0.6423136,0.239999994635582,0,18.7000007629395
0.6484201,0.239999994635582,0,19.4200000762939
0.6546871,0.239999994635582,0,19.4200000762939
0.660796,0.239999994635582,0,20.1399993896484
0.6668156,0.239999994635582,0,20.1399993896484
0.6728971,0.239999994635582,0,20.1399993896484
0.6788845,0.239999994635582,0,20.8600006103516
0.6850289,0.239999994635582,0,20.8600006103516
0.6910972,0.239999994635582,0,20.8600006103516
0.6972175,0.720000028610229,0,21.1000003814697
0.7032665,0.720000028610229,0,21.1000003814697
0.709988,0.720000028610229,0,22.0599994659424
0.7161501,0.720000028610229,0,22.0599994659424
0.7227452,0.720000028610229,0,22.0599994659424
0.7292549,0.720000028610229,0,22.5400009155273
0.7367997,0.720000028610229,0,22.5400009155273
0.7466934,0.959999978542328,0,23.2600002288818
0.7561979,0.959999978542328,0,23.5
0.7659465,0.959999978542328,0,23.5
0.7737861,0.959999978542328,0,24.4599990844727
0.7804285,0.959999978542328,0,24.4599990844727
0.786887,0.959999978542328,0,24.4599990844727
0.7935245,0.959999978542328,0,25.4200000762939
0.8004076,0.959999978542328,0,25.4200000762939
0.8069926,1.20000004768372,0,25.6599998474121
0.8136605,1.20000004768372,0,25.6599998474121
0.8200184,1.20000004768372,0,25.6599998474121
0.8259782,1.20000004768372,0,26.1399993896484
0.8331395,1.20000004768372,0,26.1399993896484
0.8392935,1.20000004768372,0,26.8600006103516
0.8454315,1.20000004768372,0,26.8600006103516
0.851448,1.20000004768372,0,26.8600006103516
0.8576327,1.20000004768372,0,27.5799999237061
0.8639101,1.20000004768372,0,27.5799999237061
0.8701668,1.20000004768372,0,28.5400009155273
0.8767205,1.20000004768372,0,28.5400009155273
0.8832598,1.20000004768372,0,28.5400009155273
0.8897746,1.20000004768372,0,29.0200004577637
0.8962146,1.20000004768372,0,29.0200004577637
0.9026398,1.44000005722046,0,29.2600002288818
0.9089452,1.44000005722046,0,29.2600002288818
0.9146996,1.44000005722046,0,29.2600002288818
0.9203557,1.20000004768372,0,29.9799995422363
0.926538,1.20000004768372,0,29.9799995422363
0.932565,1.91999995708466,0,30.7000007629395
0.939334,1.91999995708466,0,30.7000007629395
0.9456663,1.91999995708466,0,30.7000007629395
0.9520736,1.44000005722046,0,31.4200000762939
0.9580138,1.44000005722046,0,31.4200000762939
0.9638247,1.44000005722046,0,31.4200000762939
0.9702532,1.44000005722046,0,31.4200000762939
0.9760982,1.44000005722046,0,31.4200000762939
0.9823786,2.16000008583069,0,32.1399993896484
0.9885969,2.16000008583069,0,32.1399993896484
0.9946255,2.16000008583069,0,32.1399993896484
